country,year,gain,readiness,vulnerability,economic,governance,social,capacity,health,infrastructure,exposure,ecosystems,habitat,sensitivity,food,water,co2_per_capita,cumulative_co2
AFG,1995,34.7835297515989,0.308181664419922,0.612511069387945,0.496497407968534,0.128090050205282,0.299957535085951,0.893280622479725,0.748301713063324,,0.480512047744651,0.515883980262154,0.602932775284353,0.419586722058456,0.665744729321725,0.52969214900817,,
AFG,1996,34.7750744684362,0.308180641028109,0.612679151659385,0.496497407968534,0.128090050205282,0.299954464910512,0.893891853255641,0.748301713063324,,0.480512047744651,0.516995261062154,0.604234944803437,0.419307486939269,0.665583064482483,0.528280774885528,,
AFG,1997,34.9888123324634,0.31261371657562,0.612837469926352,0.496497407968534,0.141391908426762,0.299951833331565,0.894459339807688,0.748301713063324,,0.480512047744651,0.518030437862154,0.605582972234141,0.419054688852919,0.665419660055047,0.526852566417096,,
AFG,1998,35.2934065893063,0.317046792123131,0.611178660337005,0.496497407968534,0.154693766648242,0.299949201752618,0.890160669381266,0.748301713063324,,0.480512047744651,0.518155608262154,0.606908574124341,0.41879428051394,0.657103493154973,0.525423913080231,,
AFG,1999,35.1775073602779,0.313377869491672,0.609827722286114,0.496497407968534,0.14368919173632,0.299947008770161,0.885895533605098,0.748301713063324,,0.480512047744651,0.518155608262154,0.608136752742427,0.419433115715054,0.64895912879824,0.525585408564428,,
AFG,2000,35.065558913267,0.309709385456704,0.608398207191364,0.496497407968534,0.132684616824399,0.299946131577179,0.881522937709238,0.748301713063324,,0.480512047744651,0.518155608262154,0.609170852550568,0.419954425916247,0.640726227989413,0.525636634091359,,
AFG,2001,35.1982686386118,0.310498250653432,0.606532877881195,0.496497407968534,0.135051651011073,0.299945692980688,0.871661340508634,0.747669087667933,,0.480512047744651,0.518155608262154,0.60994121338771,0.420318570448795,0.6312500731594,0.525648406928779,,
AFG,2002,35.335122837524,0.311303914181776,0.604601457431296,0.496497407968534,0.137418685197748,0.299995649379046,0.861820819014826,0.747669087667933,,0.480512047744651,0.518155608262154,0.61040723587134,0.420499034255282,0.622439684537269,0.524335670817786,,
AFG,2003,35.5420415419219,0.304292067683329,0.59345123684489,0.496497407968534,0.116023326645072,0.30035546843638,0.852440421389373,0.700842062455139,,0.480512047744651,0.518155608262154,0.610594324943001,0.397098625408191,0.614618249371903,0.523045939192255,,
AFG,2004,35.4097697721394,0.304012500746954,0.595817105304166,0.496497407968534,0.114536093755705,0.301004000516624,0.842772339591809,0.722572739980938,,0.480512047744651,0.518155608262154,0.610598765449296,0.407808204523752,0.60611840574338,0.521640007085061,,
AFG,2005,32.0981979446875,0.244087804145276,0.602123845251527,0.336072615270237,0.0923215701565265,0.303869227009066,0.834941766294477,0.76074406348822,,0.480512047744651,0.518155608262154,0.605278011200392,0.426574035645021,0.60622485198113,0.520216691325738,,
AFG,2006,30.5904862286104,0.216438433888324,0.604628709316117,0.249236582212951,0.0925423497062542,0.307536369745766,0.827671904958913,0.780382132703672,,0.480512047744651,0.518155608262154,0.599683108733018,0.43527181989936,0.606113478229098,0.518809218652641,,
AFG,2007,30.1639516686315,0.203330045870007,0.600051012497378,0.244378169484916,0.054149844127556,0.31146212399755,0.819680782956381,0.76459377467955,,0.480512047744651,0.518155608262154,0.59377998157112,0.426956912451192,0.606399731166736,0.517325966807331,,
AFG,2008,29.8777643980503,0.196948470487095,0.599393182526088,0.233300987182187,0.0406184480913675,0.31692597618773,0.806682235097356,0.779774152541423,,0.480512047744651,0.518101808665651,0.57664887304383,0.433727626949875,0.606589103128146,0.515851975251391,,
AFG,2009,30.2536360442018,0.204766263273554,0.599693542389519,0.22355177202286,0.0681659463964588,0.322581071401343,0.791205651510117,0.802052000638631,,0.480512047744651,0.517590712498872,0.559367813448442,0.443515001194476,0.605034420579545,0.514422764782103,,
AFG,2010,30.5109470299072,0.194018496131388,0.583799555533243,0.21338149428457,0.0467591842812423,0.32191480982835,0.783362068448697,0.761623922312546,,0.480512047744651,0.509762871207682,0.54194256368111,0.414944730523111,0.592699113208264,0.512969307256614,,
